PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,PitchLocationConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,PitchMovementConfidence
120,2023-01-17,17:09:55.89,2,4,"Humbert, Josnayder",,Left,WOR_PR1,"Chacon, Anderson",,Right,WOR_PR1,Undefined,6,Top,1,3,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.56138,-0.643509,0.291183,2330.669121,184.054105,12:15,6.36466,-0.72559,5.07972,-18.08595,22.41041,1.49165,4.25086,-0.3268,76.75674,-4.066873,0.554856,0.458015,,,,,,,,,,,,-0.64811,11.67229,0.69681,50,6.29015,-0.69067,-122.56958,-1.92226,-0.9813,25.28584,-14.50054,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,4b4b8d50-96ab-11ed-a773-df94705731b4,82.29523,,,7.80464,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:09:55.89,2023-01-17T17:09:55.8909096-04:00,2023-01-17T21:09:55.8909096Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.41373,-123.68138,12.64292,6.36066,-1.28469,-7.25027,0.72623,-0.64753,-0.49065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
121,2023-01-17,17:10:13.76,2,5,"Humbert, Josnayder",,Left,WOR_PR1,"Chacon, Anderson",,Right,WOR_PR1,Undefined,6,Top,1,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.55151,-2.185179,0.542563,2156.88009,176.525104,12:00,6.51342,-0.67131,5.1597,-17.02674,23.54698,-1.34276,3.03664,-0.27251,76.59604,-5.423306,0.304834,0.458452,,,,,,,,,,,,0.82417,12.74686,0.62173,50,6.29702,-1.09867,-122.43592,-5.1591,1.24094,26.00374,-12.98188,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,55ee7ba0-96ab-11ed-a773-df94705731b4,82.21676,,,7.95547,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:10:13.76,2023-01-17T17:10:13.7607848-04:00,2023-01-17T21:10:13.7607848Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.33307,-123.5634,13.00187,6.50851,-4.59622,-6.49094,0.67053,-1.15248,0.62047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
122,2023-01-17,17:10:32.24,2,6,"Humbert, Josnayder",,Left,WOR_PR1,"Chacon, Anderson",,Right,WOR_PR1,Undefined,6,Top,1,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,84.16662,-1.231297,-0.913236,2140.428162,150.711385,11:00,6.3576,-0.79731,4.89253,-23.14919,18.29261,-9.43406,3.26347,-2.4474,76.1335,-5.538422,-2.57493,0.46333,,,,,,,,,,,,4.30599,9.80166,0.89489,50,6.21835,2.38111,-121.83686,-3.40117,6.4032,26.32897,-17.59853,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,60fcfd00-96ab-11ed-a773-df94705731b4,81.35112,,,8.03312,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:10:32.24,2023-01-17T17:10:32.2444968-04:00,2023-01-17T21:10:32.2444968Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.59963,-123.04099,13.16449,6.3555,-2.59632,-8.79927,0.79269,2.08826,3.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
123,2023-01-17,17:10:57.94,3,1,"Humbert, Josnayder",,Left,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,6,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.39642,-0.63031,1.933572,2332.02043,147.889232,11:00,6.53254,-0.65094,5.04122,-21.44745,19.6695,-11.3976,4.15031,0.22392,75.94992,-4.667463,-0.07871,0.461511,,,,,,,,,,,,6.18181,10.33859,0.47571,50,6.45609,-3.59664,-122.13117,-2.02977,9.2096,27.11605,-16.7717,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,704111c0-96ab-11ed-a773-df94705731b4,81.67184,,,8.4465,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:10:57.94,2023-01-17T17:10:57.9451560-04:00,2023-01-17T21:10:57.9451560Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.45078,-123.33543,13.55803,6.5297,-1.28491,-8.38585,0.64452,-4.00566,4.6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
124,2023-01-17,17:11:15.18,3,2,"Humbert, Josnayder",,Left,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,6,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.01175,-3.191873,-0.151865,2331.040601,183.775037,12:15,6.53651,-0.42525,4.91145,-16.04091,25.5295,1.58563,2.17845,-0.43671,76.10454,-6.240716,0.127587,0.464049,,,,,,,,,,,,-0.82193,13.95497,0.4387,50,6.2122,0.24959,-121.51201,-7.2356,-1.21822,25.74062,-11.4908,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,7a8c6a30-96ab-11ed-a773-df94705731b4,81.22517,,,7.90722,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:11:15.18,2023-01-17T17:11:15.1882920-04:00,2023-01-17T21:11:15.1882920Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.58192,-122.68877,12.87031,6.53097,-6.71029,-5.7454,0.42602,0.30528,-0.60911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
125,2023-01-17,17:11:32.96,3,3,"Humbert, Josnayder",,Left,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,6,Top,1,1,1,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,83.57587,-2.372008,0.638138,2398.345668,191.839772,12:30,6.45568,-0.58947,5.04146,-18.68529,22.98643,4.51331,2.65961,0.38863,75.87296,-5.892598,1.435424,0.464614,62.9916,28.715144,-149.775969,4190.412488,,,,,23.93665,,,-2.04744,12.53883,0.52481,50,6.21535,-1.54635,-121.03424,-5.58602,-3.01394,25.31151,-13.71638,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,85271b20-96ab-11ed-a773-df94705731b4,81.12638,14.30033,,7.70291,,,,0.47731,2.78895,-0.57004,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:11:32.96,2023-01-17T17:11:32.9607336-04:00,2023-01-17T21:11:32.9607336Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.45396,-122.16949,12.65576,6.45209,-4.97083,-6.85819,0.59113,-1.41117,-1.50697,55.79955,0.47748,-70.01893,3.1877,,,,,,,2.79137,44.28241,-21.26876,,,,,,,-0.57197,-40.70269,7.15911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,Low,,High,,,High
126,2023-01-17,17:11:55.42,3,4,"Humbert, Josnayder",,Left,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,6,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,69.19029,4.263235,-3.305543,2221.958301,305.184589,4:15,6.27911,-0.8207,5.05223,-74.60398,-13.02808,21.65867,4.09702,-2.13681,62.48599,-9.237491,0.515104,0.564777,,,,,,,,,,,,-11.6202,-6.94091,1.1181,50,6.62763,4.94164,-99.92405,5.01374,-11.54972,18.64636,-39.07285,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,929696f0-96ab-11ed-a773-df94705731b4,66.73866,,,6.7043,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:11:55.42,2023-01-17T17:11:55.4225832-04:00,2023-01-17T21:11:55.4225832Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.44938,-100.9358,9.32318,6.29807,7.13385,-19.53643,0.83297,5.56833,-5.77486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
127,2023-01-17,17:12:14.05,3,5,"Humbert, Josnayder",,Left,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,6,Top,1,2,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,69.9823,-0.018927,-0.543851,2177.393312,305.688532,4:15,6.27102,-0.94052,5.25155,-68.46453,-9.88335,16.32942,0.54785,-0.09077,64.91914,-12.330409,2.367864,0.550872,,,,,,,,,,,,-8.41607,-4.5254,0.97758,50,6.21781,0.39723,-101.66404,-2.16836,-8.75514,17.60305,-36.88177,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,9dbdd070-96ab-11ed-a773-df94705731b4,68.42326,,,5.06316,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:12:14.05,2023-01-17T17:12:14.0545704-04:00,2023-01-17T21:12:14.0545704Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.25173,-102.56934,8.80153,6.28055,-0.27157,-18.44089,0.94557,0.8475,-4.37757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
128,2023-01-17,17:12:48.91,3,6,"Humbert, Josnayder",,Left,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,6,Top,1,2,2,Curveball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.01822,-3.143647,1.022037,2289.679332,177.474425,12:00,6.49416,-0.55666,5.45819,-19.59505,21.97757,-0.90567,1.91524,0.32464,75.56826,-6.838477,0.860786,0.464061,,,,,,,,,,,,0.75689,12.41532,0.46724,50,6.2039,-2.10683,-120.22743,-7.17011,1.10096,24.65868,-14.1146,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,b26682b0-96ab-11ed-a773-df94705731b4,81.22301,,,7.44996,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:12:48.91,2023-01-17T17:12:48.9188008-04:00,2023-01-17T21:12:48.9188008Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.03677,-121.25607,12.32934,6.49072,-6.58131,-7.0573,0.55609,-2.15275,0.55048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
129,2023-01-17,17:15:05.05,1,1,"Mariano, Raymond",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,7,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.83596,-0.37289,-0.306622,2164.930529,180.318661,12:00,6.43498,-0.92702,5.21559,-18.49151,20.04103,0.1037,4.5434,-1.20669,78.14512,-3.886215,-0.288245,0.446771,,,,,,,,,,,,-0.14866,10.47823,0.95525,50,6.38735,0.66831,-125.77635,-1.38787,-0.23489,28.78769,-15.61991,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,03976c30-96ac-11ed-a773-df94705731b4,84.3663,,,8.69084,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:15:05.05,2023-01-17T17:15:05.0562728-04:00,2023-01-17T21:15:05.0562728Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.27678,-126.97836,14.39385,6.43168,-0.73568,-7.80996,0.92714,0.67811,-0.11744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
130,2023-01-17,17:15:19.45,1,2,"Mariano, Raymond",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,7,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.70109,-1.405982,-1.129098,2189.773941,184.083571,12:15,6.40481,-0.78343,5.07145,-18.35442,20.43414,1.35992,3.54921,-1.73474,78.30951,-4.873547,-0.888778,0.448253,,,,,,,,,,,,-1.01929,10.94965,0.88943,50,6.2577,2.41117,-125.54417,-3.66352,-1.609,28.00684,-14.88923,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,0c262080-96ac-11ed-a773-df94705731b4,84.08744,,,8.39157,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:15:19.45,2023-01-17T17:15:19.4503848-04:00,2023-01-17T21:15:19.4503848Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.42195,-126.74794,14.00342,6.40141,-3.02356,-7.44461,0.78431,2.48033,-0.8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
131,2023-01-17,17:15:36.59,1,3,"Mariano, Raymond",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,7,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.8102,-0.587145,0.353682,2142.412876,181.803845,12:00,6.39868,-0.76975,5.19601,-16.74103,21.64682,0.6398,4.45129,-0.38375,78.50715,-3.777001,0.467016,0.445932,,,,,,,,,,,,-0.20866,11.31312,0.73648,50,6.33223,-0.80616,-125.80731,-1.78636,-0.33159,27.53339,-14.19553,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,165628c0-96ac-11ed-a773-df94705731b4,84.52512,,,8.30305,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:15:36.59,2023-01-17T17:15:36.5939368-04:00,2023-01-17T21:15:36.5939368Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.29718,-126.96132,13.76669,6.39463,-1.19137,-7.09777,0.76998,-0.79226,-0.1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
132,2023-01-17,17:15:52.63,1,4,"Mariano, Raymond",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,7,Top,0,3,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,86.57333,-2.116987,0.037413,2134.627875,185.790535,12:15,6.3071,-0.45458,5.1816,-19.67308,18.72828,1.77075,2.67497,-0.27181,79.00378,-5.793732,0.351167,0.44601,86.88308,47.396963,-9.824821,4918.790998,108.4162,104.3584,-18.59691,269.85498,269.85498,-11.263918,5.90808,-0.87756,10.3367,0.44968,50,6.09596,-0.15999,-125.5312,-5.29105,-1.39672,26.01661,-15.72221,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,1ff6c240-96ac-11ed-a773-df94705731b4,84.5103,124.2498,,7.56955,,,,1.94333,2.60094,0.28165,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:15:52.63,2023-01-17T17:15:52.6327464-04:00,2023-01-17T21:15:52.6327464Z,FlyBall,v3,,,,", ccc",,Undefined,WOR_PR1,55.31574,-126.62811,13.0083,6.30507,-4.62818,-7.86111,0.45518,-0.1011,-0.69836,179.20798,1.95104,84.84603,-16.06777,2.83332,-0.11556,-0.10162,0.02788,-0.00301,0.00012,2.59529,93.89748,-22.72944,3.10302,-0.87376,0.18653,-0.02402,0.0016,-4E-05,0.28054,-14.69312,2.60135,-0.45942,0.0004,0.02282,-0.00583,0.00064,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,Medium,,High,,,High
133,2023-01-17,17:16:22.63,2,1,"Mariano, Raymond",,Right,WOR_PR1,"Valdez, Moises",,Left,WOR_PR1,Undefined,7,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.2849,-0.922851,1.274072,2152.970862,181.026709,12:00,6.3627,-0.77864,5.39369,-17.0156,20.59836,0.34626,4.07958,0.44443,79.17749,-4.159595,1.335612,0.441414,,,,,,,,,,,,0.20469,10.97221,0.66469,50,6.26882,-2.83005,-126.54933,-2.54494,0.32981,27.3508,-14.49342,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,31d5cd30-96ac-11ed-a773-df94705731b4,85.39025,,,8.10741,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:16:22.63,2023-01-17T17:16:22.6305704-04:00,2023-01-17T21:16:22.6305704Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.10089,-127.64702,13.6754,6.35928,-1.96327,-7.24671,0.77854,-2.84329,0.1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
134,2023-01-17,17:16:37.75,2,2,"Mariano, Raymond",,Right,WOR_PR1,"Valdez, Moises",,Left,WOR_PR1,Undefined,7,Top,1,1,0,Curveball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.88788,-1.351664,3.128638,2189.419977,178.119123,12:00,6.37076,-0.62019,4.93132,-26.01946,23.52096,-0.71551,2.92269,2.28043,69.84834,-6.193962,3.002836,0.506584,,,,,,,,,,,,1.3139,12.59398,0.31613,50,6.21869,-6.05326,-111.25946,-3.42951,1.63182,21.66938,-16.53252,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,3aeac880-96ac-11ed-a773-df94705731b4,74.40514,,,7.03954,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:16:37.75,2023-01-17T17:16:37.7536168-04:00,2023-01-17T21:16:37.7536168Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.56671,-112.33843,10.83469,6.36896,-2.60632,-8.26626,0.61956,-6.13451,0.81591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
135,2023-01-17,17:17:03.17,2,3,"Mariano, Raymond",,Right,WOR_PR1,"Valdez, Moises",,Left,WOR_PR1,Undefined,7,Top,1,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,85.34133,-1.379068,1.137802,2083.533165,178.6353,12:00,6.31934,-0.66569,5.2231,-20.27446,18.97926,-0.42287,3.33278,0.36891,78.19534,-5.16461,1.062858,0.450933,,,,,,,,,,,,0.52098,10.2441,0.5611,50,6.1775,-2.44144,-123.84248,-3.64459,0.81104,24.1703,-16.2261,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,4a0423c0-96ac-11ed-a773-df94705731b4,83.58769,,,7.14598,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:17:03.17,2023-01-17T17:17:03.1709864-04:00,2023-01-17T21:17:03.1709864Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.27483,-124.86772,12.08515,6.31749,-2.95632,-8.11305,0.66539,-2.47584,0.40552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
136,2023-01-17,17:17:56.82,2,4,"Mariano, Raymond",,Right,WOR_PR1,"Valdez, Moises",,Left,WOR_PR1,Undefined,7,Top,1,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.28502,2.483836,0.943677,2278.349498,319.041339,4:45,6.2209,-1.20601,4.67209,-59.60098,-7.20748,7.48587,3.615,0.31416,69.07494,-8.172874,2.257778,0.520967,,,,,,,,,,,,-3.44343,-3.70799,1.10273,50,6.41928,-2.07611,-107.85758,2.53627,-4.10806,16.5169,-36.59777,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,69f74ef0-96ac-11ed-a773-df94705731b4,72.35094,,,5.21008,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:17:56.82,2023-01-17T17:17:56.8218792-04:00,2023-01-17T21:17:56.8218792Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.83029,-108.74674,8.25845,6.22972,4.50646,-18.29889,1.20854,-1.85495,-2.05403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
137,2023-01-17,17:18:12.98,2,5,"Mariano, Raymond",,Right,WOR_PR1,"Valdez, Moises",,Left,WOR_PR1,Undefined,7,Top,1,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.6395,-1.227637,0.213038,2153.029612,178.962005,12:00,6.37025,-0.41451,5.1782,-17.06454,20.48859,-0.34831,3.7929,-0.24308,79.61623,-4.455897,0.151346,0.441057,,,,,,,,,,,,0.23492,10.92398,0.39497,50,6.24372,-0.45645,-127.06173,-3.25746,0.38219,27.19399,-14.40048,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,739d3fa0-96ac-11ed-a773-df94705731b4,85.45941,,,8.02328,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:18:12.98,2023-01-17T17:18:12.9815208-04:00,2023-01-17T21:18:12.9815208Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.3168,-128.19459,13.597,6.36693,-2.65756,-7.20024,0.41432,-0.47237,0.1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
138,2023-01-17,17:18:33.55,3,1,"Mariano, Raymond",,Right,WOR_PR1,"Colina, Optiel",,Right,WOR_PR1,Undefined,7,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.04776,2.086777,0.786977,2171.813763,298.808692,4:00,6.20618,-0.97871,5.14702,-61.43511,-5.23103,12.23599,3.05228,0.78192,66.30929,-8.983911,2.954872,0.539579,,,,,,,,,,,,-5.91189,-2.63874,0.8953,50,6.35368,-1.86325,-103.26242,1.78053,-6.46525,15.12895,-35.05979,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,7fea5b80-96ac-11ed-a773-df94705731b4,69.85523,,,4.73848,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:18:33.55,2023-01-17T17:18:33.5524008-04:00,2023-01-17T21:18:33.5524008Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.3555,-104.0441,7.56448,6.21489,3.59198,-17.5299,0.98294,-1.52921,-3.23262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
139,2023-01-17,17:18:52.20,3,2,"Mariano, Raymond",,Right,WOR_PR1,"Colina, Optiel",,Right,WOR_PR1,Undefined,7,Top,2,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.83243,-2.407704,0.102115,2159.874936,183.601392,12:00,6.34193,-0.62427,4.78123,-16.42855,22.32659,1.32425,2.68938,-0.41713,79.18836,-5.491903,0.334962,0.44806,,,,,,,,,,,,-0.61992,12.01339,0.61285,50,6.08789,-0.28657,-125.78308,-5.82445,-0.99205,25.77312,-12.9487,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,8af867b0-96ac-11ed-a773-df94705731b4,84.12367,,,7.64408,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:18:52.20,2023-01-17T17:18:52.2096808-04:00,2023-01-17T21:18:52.2096808Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.71432,-126.94855,12.88656,6.33804,-5.2389,-6.47435,0.6248,-0.24171,-0.49602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
